Date,CME-MINI S&P 500 INDEX CONT. - SETT. PRICE,CME-MINI S&P 500 INDEX DEC 2023 - SETT. PRICE,Date.1,CALL ISM DEC23 4000 - OPTION DELTA,CALL ISM DEC23 4000 - OPTION GAMMA,CALL ISM DEC23 4000,PUT ISM DEC23 4000 - OPTION DELTA,PUT ISM DEC23 4000 - OPTION GAMMA,PUT ISM DEC23 4000,CALL ISM DEC23 4200 - OPTION DELTA,CALL ISM DEC23 4200 - OPTION GAMMA,CALL ISM DEC23 4200,PUT ISM DEC23 4200 - OPTION DELTA,PUT ISM DEC23 4200 - OPTION GAMMA,PUT ISM DEC23 4200,CALL ISM DEC23 4400 - OPTION DELTA,CALL ISM DEC23 4400 - OPTION GAMMA,CALL ISM DEC23 4400,PUT ISM DEC23 4400 - OPTION DELTA,PUT ISM DEC23 4400 - OPTION GAMMA,PUT ISM DEC23 4400,CALL ISM DEC23 4600 - OPTION DELTA,CALL ISM DEC23 4600 - OPTION GAMMA,CALL ISM DEC23 4600,PUT ISM DEC23 4600 - OPTION DELTA,PUT ISM DEC23 4600 - OPTION GAMMA,PUT ISM DEC23 4600,CALL ISM DEC23 4800 - OPTION DELTA,CALL ISM DEC23 4800 - OPTION GAMMA,CALL ISM DEC23 4800,PUT ISM DEC23 4800 - OPTION DELTA,PUT ISM DEC23 4800 - OPTION GAMMA,PUT ISM DEC23 4800
2023-01-27,4084.25,4192.25,2023-01-27,0.62372,0.00049,395.0,-0.35439,0.00048,208.0,0.51674,0.00057,267.75,-0.46007,0.00057,275.25,0.39269,0.0006,163.0,-0.58664,0.00062,365.0,0.26393,0.00056,87.0,-0.72501,0.00062,484.25,0.15413,0.00044,41.0,-0.85613,0.00052,635.25
2023-01-30,4032.5,4140.25,2023-01-30,0.59809,0.00051,362.5,-0.37978,0.0005,226.25,0.48688,0.00058,240.0,-0.49044,0.00058,298.0,0.36022,0.0006,141.5,-0.62104,0.00063,394.25,0.23462,0.00054,73.5,-0.75911,0.0006,521.5,0.13325,0.0004,34.0,-0.88464,0.00048,679.75
2023-01-31,4090.0,4198.25,2023-01-31,0.62645,0.00049,400.75,-0.35211,0.00048,208.0,0.52048,0.00056,272.25,-0.45671,0.00056,273.75,0.3965,0.0006,165.5,-0.58302,0.00062,361.75,0.26692,0.00057,88.25,-0.72226,0.00062,479.5,0.15642,0.00045,41.75,-0.85388,0.00053,630.0
2023-02-01,4132.25,4241.0,2023-02-01,0.64686,0.00047,428.75,-0.33248,0.00046,194.25,0.54436,0.00055,296.25,-0.43284,0.00055,256.5,0.42269,0.0006,183.75,-0.55597,0.00062,338.25,0.29078,0.00059,99.5,-0.69584,0.00064,449.0,0.17346,0.00048,47.5,-0.83227,0.00056,593.5
2023-02-02,4191.5,4302.0,2023-02-02,0.67388,0.00045,472.75,-0.3068,0.00043,178.75,0.57739,0.00053,334.5,-0.40044,0.00052,235.25,0.46142,0.00059,215.75,-0.51655,0.0006,311.0,0.33193,0.0006,123.25,-0.65139,0.00064,413.25,0.20932,0.00052,62.25,-0.78879,0.00059,548.0
2023-02-03,4147.75,4261.0,2023-02-03,0.65503,0.00046,446.25,-0.32487,0.00045,192.25,0.55554,0.00054,312.25,-0.4221,0.00053,253.0,0.43721,0.00059,197.5,-0.54137,0.00061,332.75,0.30827,0.00058,110.75,-0.677,0.00063,440.75,0.18991,0.00049,54.75,-0.81208,0.00056,581.0
2023-02-06,4123.5,4239.0,2023-02-06,0.64476,0.00047,431.75,-0.33456,0.00045,199.25,0.54347,0.00054,300.0,-0.43375,0.00054,262.0,0.42415,0.00059,188.25,-0.5545,0.00061,344.75,0.29504,0.00058,103.75,-0.69123,0.00062,455.25,0.17893,0.00047,50.5,-0.82598,0.00055,598.25
2023-02-07,4175.75,4294.0,2023-02-07,0.6704,0.00045,466.75,-0.31004,0.00043,181.0,0.57295,0.00053,330.75,-0.40455,0.00052,239.5,0.45695,0.00059,213.25,-0.52084,0.0006,316.25,0.32787,0.00059,121.5,-0.65588,0.00063,419.0,0.20541,0.00051,60.75,-0.79368,0.00058,554.25
2023-02-08,4130.5,4247.0,2023-02-08,0.64796,0.00046,438.5,-0.33146,0.00045,198.5,0.54785,0.00054,307.25,-0.42931,0.00053,261.75,0.43053,0.00059,195.25,-0.54785,0.0006,344.0,0.30298,0.00057,109.25,-0.68267,0.00062,452.75,0.18603,0.00048,53.75,-0.81783,0.00056,593.25
2023-02-09,4091.75,4207.5,2023-02-09,0.62902,0.00047,415.0,-0.34962,0.00046,213.25,0.52667,0.00054,286.75,-0.45047,0.00054,279.5,0.40794,0.00058,179.5,-0.57135,0.0006,366.5,0.28214,0.00056,99.0,-0.70544,0.00061,481.25,0.17006,0.00045,48.0,-0.83714,0.00053,626.75
2023-02-10,4099.75,4215.75,2023-02-10,0.63291,0.00047,420.25,-0.34588,0.00046,210.5,0.53126,0.00054,292.75,-0.44589,0.00054,277.25,0.41411,0.00058,185.5,-0.56492,0.00059,364.5,0.2889,0.00056,103.25,-0.69799,0.0006,477.5,0.17584,0.00046,50.5,-0.8295,0.00053,621.25
2023-02-13,4147.25,4265.75,2023-02-13,0.65627,0.00046,452.25,-0.32367,0.00044,193.75,0.55804,0.00053,320.0,-0.41957,0.00052,256.25,0.44331,0.00058,207.5,-0.53517,0.00059,338.0,0.31829,0.00057,119.5,-0.66637,0.00061,444.75,0.20058,0.00049,60.5,-0.79985,0.00056,581.75
2023-02-14,4145.5,4265.25,2023-02-14,0.65779,0.00046,446.5,-0.32229,0.00045,188.75,0.55778,0.00054,313.75,-0.41978,0.00053,250.5,0.44017,0.00059,200.5,-0.53831,0.0006,331.5,0.31168,0.00058,113.0,-0.67342,0.00063,438.75,0.19275,0.00049,56.0,-0.80946,0.00057,577.75
2023-02-15,4158.25,4278.0,2023-02-15,0.66449,0.00046,452.75,-0.31592,0.00044,182.5,0.56471,0.00054,318.5,-0.41297,0.00054,242.75,0.44673,0.0006,203.75,-0.53161,0.00061,322.25,0.31742,0.00059,115.25,-0.66732,0.00063,428.5,0.19733,0.0005,57.5,-0.80391,0.00057,566.75
2023-02-16,4099.75,4218.75,2023-02-16,0.63601,0.00048,416.25,-0.34327,0.00046,203.75,0.53241,0.00055,287.25,-0.445,0.00055,269.0,0.41155,0.00059,178.5,-0.56791,0.00061,354.5,0.28365,0.00057,98.0,-0.70419,0.00062,469.25,0.17103,0.00046,47.75,-0.83695,0.00054,615.25
2023-02-17,4087.5,4206.25,2023-02-17,0.63051,0.00049,406.25,-0.3486,0.00047,206.0,0.52542,0.00056,279.5,-0.45202,0.00056,273.25,0.40406,0.00059,173.25,-0.57554,0.00061,361.75,0.27657,0.00056,94.5,-0.71236,0.00062,477.75,0.16455,0.00045,45.25,-0.84495,0.00053,625.25
2023-02-20,4087.5,4206.25,2023-02-20,0.63051,0.00049,406.25,-0.3486,0.00047,206.0,0.52542,0.00056,279.5,-0.45202,0.00056,273.25,0.40406,0.00059,173.25,-0.57554,0.00061,361.75,0.27657,0.00056,94.5,-0.71236,0.00062,477.75,0.16455,0.00045,45.25,-0.84495,0.00053,625.25
2023-02-21,4005.75,4123.25,2023-02-21,0.5894,0.00051,356.5,-0.38891,0.0005,236.75,0.47928,0.00057,238.5,-0.49884,0.00057,313.0,0.35635,0.00058,143.0,-0.62604,0.00061,412.25,0.23268,0.00052,74.25,-0.7626,0.00059,539.0,0.13169,0.00039,34.0,-0.88757,0.00046,696.75
2023-02-22,3999.0,4116.25,2023-02-22,0.5861,0.00051,349.5,-0.39217,0.00051,236.5,0.47424,0.00057,231.5,-0.50388,0.00058,313.0,0.34901,0.00059,136.5,-0.63386,0.00062,412.5,0.22469,0.00052,69.75,-0.7717,0.00059,541.5,0.12584,0.00039,31.75,-0.89563,0.00045,701.5
2023-02-23,4018.75,4136.0,2023-02-23,0.59679,0.00052,356.5,-0.38169,0.00051,224.25,0.48428,0.00058,236.25,-0.49369,0.00059,298.5,0.35727,0.0006,139.25,-0.62507,0.00063,396.0,0.23092,0.00054,71.5,-0.76463,0.0006,523.75,0.12998,0.0004,32.75,-0.89059,0.00047,682.75
2023-02-24,3975.75,4093.0,2023-02-24,0.57427,0.00053,332.5,-0.40382,0.00052,242.0,0.45972,0.00058,217.25,-0.51871,0.00059,321.25,0.33269,0.00059,125.5,-0.65153,0.00062,424.0,0.21039,0.00051,63.25,-0.78877,0.00058,557.75,0.116,0.00037,28.5,-0.9101,0.00042,721.25
2023-02-27,3988.0,4105.75,2023-02-27,0.58152,0.00053,336.0,-0.39711,0.00052,233.0,0.46593,0.00059,219.0,-0.51285,0.0006,310.5,0.33692,0.0006,126.0,-0.64723,0.00064,412.25,0.21215,0.00052,63.0,-0.78703,0.00059,545.0,0.11581,0.00037,28.0,-0.90932,0.00043,708.5
2023-02-28,3975.5,4092.75,2023-02-28,0.57496,0.00055,322.25,-0.40356,0.00054,232.0,0.45611,0.00061,207.25,-0.52276,0.00062,311.5,0.32468,0.00061,117.0,-0.66032,0.00065,416.0,0.19972,0.00052,57.0,-0.80163,0.00059,552.0,0.10701,0.00036,25.0,-0.92237,0.0004,718.5
2023-03-01,3992.75,4073.75,2023-03-01,0.5646,0.00055,311.75,-0.41388,0.00055,240.0,0.44511,0.0006,199.75,-0.5342,0.00062,322.25,0.31435,0.0006,112.0,-0.67187,0.00064,429.25,0.19137,0.0005,54.0,-0.81226,0.00058,567.5,0.10159,0.00035,23.5,-0.93039,0.00038,736.0
2023-03-02,4021.0,4102.25,2023-03-02,0.58034,0.00055,327.5,-0.39857,0.00054,228.0,0.46184,0.00061,211.25,-0.51724,0.00062,306.25,0.33039,0.00061,120.0,-0.65474,0.00065,409.5,0.20394,0.00052,58.5,-0.79727,0.00059,544.0,0.10842,0.00037,25.25,-0.92003,0.00041,709.5
2023-03-03,4086.75,4170.5,2023-03-03,0.61653,0.00052,369.5,-0.36314,0.00051,203.5,0.50332,0.00059,246.5,-0.4752,0.0006,275.25,0.3742,0.00062,146.25,-0.60782,0.00065,369.5,0.24447,0.00056,76.0,-0.74956,0.00062,494.5,0.13693,0.00042,34.25,-0.88135,0.00049,650.25
2023-03-06,4089.75,4174.25,2023-03-06,0.61926,0.00053,368.75,-0.36071,0.00051,199.5,0.50495,0.0006,244.75,-0.47372,0.0006,269.75,0.37499,0.00063,145.5,-0.60721,0.00065,365.0,0.24345,0.00057,74.75,-0.75065,0.00063,489.75,0.13617,0.00042,33.75,-0.88215,0.00049,646.25
2023-03-07,4027.0,4111.0,2023-03-07,0.58527,0.00055,329.25,-0.39348,0.00054,221.5,0.46504,0.00062,209.5,-0.51368,0.00063,296.0,0.33174,0.00062,118.75,-0.65297,0.00066,399.75,0.20494,0.00053,58.25,-0.79644,0.0006,535.0,0.1091,0.00037,25.25,-0.92011,0.00041,700.75
2023-03-08,4032.75,4118.75,2023-03-08,0.59014,0.00056,328.25,-0.3886,0.00055,213.0,0.46899,0.00062,210.75,-0.50949,0.00063,289.75,0.33431,0.00063,119.0,-0.64996,0.00067,392.5,0.20625,0.00054,58.25,-0.79502,0.00061,527.25,0.11039,0.00038,25.5,-0.91839,0.00042,693.25
2023-03-09,3956.25,4038.25,2023-03-09,0.54478,0.00057,288.5,-0.43353,0.00056,251.5,0.42192,0.00061,180.75,-0.55815,0.00063,337.75,0.29088,0.00059,99.0,-0.69777,0.00064,451.0,0.1725,0.00048,46.75,-0.83564,0.00055,595.5,0.09019,0.00032,20.25,-0.94727,0.00032,768.5
2023-03-10,3897.5,3969.5,2023-03-10,0.50626,0.00057,255.75,-0.47237,0.00057,285.5,0.38104,0.0006,154.25,-0.60087,0.00063,378.5,0.25037,0.00056,79.5,-0.7428,0.00062,499.25,0.13984,0.00043,35.25,-0.87691,0.00049,652.5,0.06994,0.00027,14.75,-0.97285,0.00021,833.25
2023-03-13,3888.75,3942.0,2023-03-13,0.49267,0.00057,247.5,-0.48773,0.00057,304.25,0.36858,0.00059,148.5,-0.61537,0.00061,400.0,0.24138,0.00054,76.75,-0.75353,0.00059,524.0,0.13497,0.00041,34.25,-0.88219,0.00047,679.25,0.06802,0.00026,14.5,-0.97314,0.0002,860.75
2023-03-14,3954.25,4012.0,2023-03-14,0.53142,0.00057,278.0,-0.44918,0.00056,266.5,0.40703,0.00061,170.25,-0.57542,0.00063,353.75,0.27382,0.00058,89.75,-0.71723,0.00063,468.5,0.15595,0.00046,40.25,-0.85437,0.00053,616.25,0.07683,0.00029,16.25,-0.95909,0.00028,792.75
2023-03-15,3925.0,3982.0,2023-03-15,0.51634,0.00056,270.25,-0.46553,0.00056,288.0,0.39364,0.00059,165.0,-0.59043,0.00061,378.0,0.26388,0.00056,87.0,-0.72779,0.0006,496.25,0.15101,0.00044,39.5,-0.85882,0.0005,646.0,0.07615,0.00028,16.5,-0.9575,0.00027,823.25
2023-03-16,3994.5,4057.0,2023-03-16,0.55682,0.00055,307.75,-0.42419,0.00054,252.0,0.43769,0.0006,195.75,-0.54415,0.00061,335.5,0.30722,0.00059,108.75,-0.68048,0.00063,444.0,0.18513,0.00049,51.75,-0.81758,0.00056,583.75,0.0972,0.00034,22.25,-0.93015,0.00037,753.25
2023-03-17,3947.0,4007.0,2023-03-17,0.53081,0.00053,291.75,-0.45057,0.00053,284.75,0.41305,0.00058,183.5,-0.5699,0.00059,372.0,0.28625,0.00056,100.75,-0.70363,0.0006,485.0,0.17037,0.00046,47.5,-0.836,0.00052,628.75,0.08922,0.00031,20.5,-0.94053,0.00033,801.5
2023-03-20,3983.0,4042.0,2023-03-20,0.54954,0.00053,303.75,-0.4325,0.00054,262.75,0.44528,0.00053,191.25,-0.53986,0.00055,345.5,0.31713,0.00055,104.75,-0.64056,0.00052,454.75,0.17691,0.00048,48.5,-0.7306,0.00048,595.5,0.09062,0.00032,20.25,-0.80722,0.00041,766.75
2023-03-21,4035.75,4100.0,2023-03-21,0.58026,0.00054,329.25,-0.40107,0.00053,231.5,0.46223,0.0006,212.0,-0.51923,0.00061,309.75,0.32929,0.00061,118.75,-0.65689,0.00064,412.0,0.19911,0.00052,55.75,-0.80096,0.00059,545.5,0.10302,0.00036,23.25,-0.9215,0.0004,711.75
2023-03-22,3970.5,4034.75,2023-03-22,0.54442,0.00056,291.5,-0.43649,0.00056,257.5,0.42011,0.00062,178.0,-0.56222,0.00063,339.25,0.28619,0.00059,95.25,-0.70337,0.00064,452.25,0.16312,0.00048,42.25,-0.84475,0.00054,596.25,0.0812,0.00031,17.25,-0.95185,0.0003,771.25
2023-03-23,3978.0,4040.75,2023-03-23,0.54835,0.00055,298.5,-0.4334,0.00055,258.75,0.42719,0.0006,186.5,-0.55575,0.00062,342.0,0.29468,0.00059,101.0,-0.695,0.00063,452.0,0.17178,0.00048,46.0,-0.8339,0.00055,594.25,0.08837,0.00032,19.5,-0.94246,0.00033,767.0
2023-03-24,4001.25,4062.0,2023-03-24,0.56006,0.00055,308.5,-0.42196,0.00055,247.75,0.43941,0.00061,194.25,-0.54342,0.00062,329.0,0.30636,0.0006,106.5,-0.68188,0.00063,437.25,0.1812,0.0005,49.25,-0.82202,0.00056,576.75,0.09263,0.00033,20.5,-0.93432,0.00036,747.25
2023-03-27,4007.25,4073.5,2023-03-27,0.56637,0.00056,308.25,-0.41542,0.00055,236.5,0.44417,0.00062,194.5,-0.53829,0.00063,318.0,0.30801,0.00061,105.25,-0.68013,0.00065,424.5,0.18037,0.00051,48.0,-0.82405,0.00057,563.75,0.09042,0.00034,19.5,-0.9388,0.00035,734.75
2023-03-28,4001.5,4067.5,2023-03-28,0.56298,0.00056,303.5,-0.41867,0.00056,237.5,0.43923,0.00062,189.25,-0.54325,0.00064,318.5,0.30243,0.00062,101.75,-0.68613,0.00065,426.75,0.17597,0.0005,46.25,-0.82933,0.00057,568.0,0.08929,0.00033,19.25,-0.94064,0.00034,740.5
2023-03-29,4057.5,4125.75,2023-03-29,0.59564,0.00055,335.5,-0.38661,0.00054,212.75,0.47566,0.00062,216.25,-0.50634,0.00063,288.75,0.33993,0.00063,121.5,-0.64634,0.00066,389.5,0.20717,0.00055,57.75,-0.79256,0.00061,522.0,0.10921,0.00038,24.75,-0.91421,0.00042,687.5
2023-03-30,4080.0,4148.5,2023-03-30,0.608,0.00054,350.0,-0.37456,0.00053,205.0,0.49001,0.00062,228.25,-0.49189,0.00062,278.5,0.35556,0.00064,130.75,-0.62996,0.00066,376.5,0.22169,0.00056,63.75,-0.77612,0.00062,505.5,0.1198,0.0004,28.0,-0.90006,0.00045,668.0
2023-03-31,4137.75,4207.5,2023-03-31,0.6389,0.00052,388.25,-0.34434,0.00051,185.5,0.52618,0.0006,260.0,-0.45549,0.0006,252.75,0.39517,0.00064,155.5,-0.58864,0.00066,343.5,0.25607,0.0006,78.0,-0.73726,0.00065,461.75,0.14066,0.00045,34.0,-0.87334,0.00051,615.25
2023-04-03,4153.75,4224.5,2023-04-03,0.64795,0.00052,398.5,-0.33568,0.0005,179.25,0.53619,0.00061,266.0,-0.44552,0.0006,242.25,0.40268,0.00066,156.75,-0.58086,0.00068,328.25,0.2608,0.00061,78.5,-0.73173,0.00066,445.75,0.14203,0.00046,33.75,-0.87152,0.00052,598.25
2023-04-04,4129.0,4195.0,2023-04-04,0.63294,0.00053,379.5,-0.35068,0.00051,189.0,0.5186,0.00061,250.75,-0.46374,0.00061,255.5,0.38378,0.00065,145.5,-0.60102,0.00067,345.75,0.24257,0.0006,70.75,-0.75202,0.00065,467.25,0.1295,0.00043,30.0,-0.88619,0.00049,624.25
2023-04-05,4117.25,4183.0,2023-04-05,0.62671,0.00053,372.25,-0.35696,0.00052,193.25,0.51141,0.00061,244.75,-0.47116,0.00062,261.5,0.37648,0.00065,141.5,-0.60889,0.00067,353.5,0.23649,0.00059,68.5,-0.75917,0.00064,476.75,0.12573,0.00043,29.0,-0.89088,0.00048,635.25
2023-04-06,4132.0,4199.0,2023-04-06,0.63556,0.00053,380.5,-0.34823,0.00052,186.0,0.52087,0.00062,251.0,-0.46156,0.00062,252.0,0.38534,0.00066,145.5,-0.59939,0.00068,342.0,0.24308,0.0006,70.5,-0.75126,0.00065,463.25,0.12929,0.00044,29.75,-0.88599,0.00049,620.25
2023-04-07,4132.0,4199.0,2023-04-07,0.63556,0.00053,380.5,-0.34823,0.00052,186.0,0.52087,0.00062,251.0,-0.46156,0.00062,252.0,0.38534,0.00066,145.5,-0.59939,0.00068,342.0,0.24308,0.0006,70.5,-0.75126,0.00065,463.25,0.12929,0.00044,29.75,-0.88599,0.00049,620.25
2023-04-10,4136.25,4205.5,2023-04-10,0.63958,0.00053,382.5,-0.3442,0.00052,181.75,0.52441,0.00062,251.5,-0.45772,0.00062,246.25,0.38933,0.00066,147.75,-0.59514,0.00068,337.75,0.24487,0.00061,70.75,-0.7499,0.00066,456.75,0.1293,0.00044,29.5,-0.88769,0.0005,613.25
2023-04-11,4136.5,4207.5,2023-04-11,0.64067,0.00053,383.75,-0.34316,0.00052,181.0,0.52572,0.00062,253.25,-0.45643,0.00062,246.0,0.38889,0.00067,146.0,-0.59564,0.00069,334.0,0.24533,0.00061,70.75,-0.7495,0.00067,454.75,0.12951,0.00044,29.5,-0.88667,0.0005,611.5
2023-04-12,4119.0,4188.75,2023-04-12,0.63158,0.00054,369.0,-0.35216,0.00053,184.75,0.5137,0.00063,240.25,-0.46863,0.00063,251.25,0.3743,0.00067,136.0,-0.61084,0.0007,342.5,0.23072,0.0006,64.25,-0.76602,0.00066,466.75,0.11897,0.00042,26.25,-0.90119,0.00047,626.75
2023-04-13,4172.75,4243.75,2023-04-13,0.66097,0.00052,404.75,-0.32408,0.0005,166.5,0.54831,0.00062,270.25,-0.43454,0.00062,227.5,0.41199,0.00068,158.25,-0.57228,0.0007,311.0,0.26541,0.00064,78.25,-0.72757,0.00069,426.75,0.14257,0.00048,33.0,-0.86949,0.00054,579.25
2023-04-14,4163.75,4238.0,2023-04-14,0.65906,0.00053,397.75,-0.32571,0.00051,165.25,0.54451,0.00063,263.5,-0.43801,0.00063,226.25,0.40619,0.00069,153.0,-0.57802,0.0007,311.25,0.25765,0.00064,74.0,-0.73615,0.00069,428.0,0.13489,0.00047,30.25,-0.87998,0.00053,582.0
2023-04-17,4176.75,4252.25,2023-04-17,0.66848,0.00053,403.0,-0.31673,0.00051,156.5,0.55354,0.00064,266.75,-0.42909,0.00063,215.75,0.41294,0.0007,153.75,-0.57113,0.00072,298.0,0.26092,0.00066,73.75,-0.73223,0.00071,414.0,0.13526,0.00048,29.75,-0.87947,0.00054,567.5
2023-04-18,4180.0,4255.75,2023-04-18,0.67092,0.00053,404.0,-0.31441,0.00051,154.25,0.55578,0.00064,267.0,-0.42679,0.00064,212.5,0.41465,0.00071,154.0,-0.56918,0.00072,295.0,0.26069,0.00066,73.0,-0.73258,0.00072,409.75,0.13434,0.00048,29.25,-0.88108,0.00054,563.5
2023-04-19,4178.5,4255.25,2023-04-19,0.67044,0.00053,404.25,-0.31483,0.00051,154.75,0.5555,0.00064,266.75,-0.42714,0.00064,212.75,0.4134,0.00071,152.25,-0.57069,0.00073,293.5,0.25788,0.00067,71.25,-0.7354,0.00072,408.75,0.1309,0.00048,28.0,-0.88503,0.00054,563.0
2023-04-20,4152.5,4227.25,2023-04-20,0.65478,0.00054,387.75,-0.33019,0.00052,165.75,0.53767,0.00065,252.5,-0.44512,0.00064,226.0,0.39332,0.00071,140.5,-0.5915,0.00073,309.5,0.23737,0.00065,63.0,-0.75845,0.00071,428.0,0.11647,0.00045,24.0,-0.90466,0.00049,586.75
2023-04-21,4156.75,4232.0,2023-04-21,0.65767,0.00054,390.0,-0.32732,0.00052,163.25,0.54065,0.00065,253.75,-0.44209,0.00065,222.5,0.39587,0.00072,141.25,-0.58888,0.00074,305.5,0.23893,0.00065,63.25,-0.7564,0.00071,423.75,0.11695,0.00045,24.0,-0.90216,0.0005,582.5
2023-04-24,4159.5,4235.0,2023-04-24,0.65954,0.00054,391.5,-0.32555,0.00052,161.75,0.54259,0.00065,254.75,-0.44019,0.00065,220.75,0.39772,0.00072,142.0,-0.58708,0.00074,303.25,0.24008,0.00066,63.5,-0.75529,0.00071,421.0,0.11652,0.00045,23.75,-0.90369,0.0005,579.0
2023-04-25,4093.25,4164.0,2023-04-25,0.61943,0.00056,349.75,-0.36451,0.00055,189.5,0.49687,0.00065,221.25,-0.48603,0.00066,256.5,0.35008,0.00069,118.25,-0.63685,0.00072,349.0,0.20062,0.00059,50.5,-0.8007,0.00065,477.75,0.09381,0.00038,18.5,-0.93275,0.0004,644.75
2023-04-26,4076.0,4147.25,2023-04-26,0.61074,0.00057,336.25,-0.37299,0.00056,192.25,0.48491,0.00067,209.25,-0.49813,0.00067,260.75,0.33428,0.0007,108.25,-0.65337,0.00073,355.5,0.18509,0.00058,44.5,-0.81847,0.00064,488.5,0.0868,0.00036,16.75,-0.94155,0.00037,660.0
2023-04-27,4153.75,4229.0,2023-04-27,0.65691,0.00055,386.5,-0.32826,0.00053,162.5,0.53879,0.00065,250.75,-0.44418,0.00065,222.5,0.39267,0.00072,138.5,-0.59242,0.00074,305.75,0.2343,0.00065,61.0,-0.76188,0.00071,424.5,0.1129,0.00044,22.75,-0.90676,0.00049,584.5
2023-04-28,4188.5,4263.75,2023-04-28,0.6759,0.00053,409.0,-0.31008,0.00051,151.0,0.56132,0.00065,269.5,-0.42185,0.00064,207.25,0.41765,0.00073,152.5,-0.5666,0.00074,285.75,0.25704,0.00068,69.25,-0.7368,0.00074,398.5,0.12629,0.00048,26.0,-0.88951,0.00054,553.25
2023-05-01,4185.75,4262.5,2023-05-01,0.67701,0.00054,404.75,-0.30913,0.00052,148.0,0.56077,0.00066,265.0,-0.42246,0.00065,204.0,0.41451,0.00074,148.25,-0.56987,0.00076,282.75,0.25182,0.00069,66.25,-0.74267,0.00075,396.75,0.12175,0.00048,24.5,-0.89665,0.00053,552.75
2023-05-02,4136.75,4210.25,2023-05-02,0.64778,0.00056,372.25,-0.33765,0.00054,166.75,0.52655,0.00067,238.0,-0.45693,0.00067,228.0,0.37697,0.00073,128.25,-0.60909,0.00075,314.0,0.21902,0.00064,55.0,-0.78021,0.0007,436.75,0.10255,0.00042,20.0,-0.92069,0.00045,600.5
2023-05-03,4107.5,4179.0,2023-05-03,0.62981,0.00057,353.25,-0.35485,0.00055,178.25,0.50571,0.00067,222.5,-0.4776,0.00067,243.0,0.35414,0.00072,116.5,-0.63266,0.00075,333.0,0.19847,0.00061,48.0,-0.80271,0.00067,461.0,0.0917,0.00039,17.5,-0.93362,0.0004,629.5
2023-05-04,4075.75,4145.25,2023-05-04,0.61023,0.00058,334.75,-0.37431,0.00056,192.5,0.48396,0.00067,208.25,-0.49997,0.00067,261.75,0.33274,0.0007,107.25,-0.6554,0.00073,357.0,0.18262,0.00058,43.5,-0.82085,0.00064,490.0,0.08584,0.00036,16.5,-0.94081,0.00037,662.25
2023-05-05,4150.25,4222.75,2023-05-05,0.65541,0.00056,378.75,-0.33025,0.00054,160.75,0.5348,0.00067,243.5,-0.44872,0.00066,221.25,0.38566,0.00073,132.5,-0.60016,0.00075,306.0,0.22564,0.00065,57.0,-0.77166,0.00071,427.0,0.10689,0.00043,21.0,-0.91418,0.00047,589.25
2023-05-08,4152.75,4227.0,2023-05-08,0.65867,0.00056,379.75,-0.32726,0.00054,157.5,0.53761,0.00067,243.25,-0.44609,0.00067,217.0,0.38681,0.00074,131.5,-0.59905,0.00076,301.0,0.22573,0.00066,56.5,-0.77204,0.00072,422.25,0.10651,0.00044,20.75,-0.91437,0.00047,585.0
2023-05-09,4134.0,4208.25,2023-05-09,0.64832,0.00057,367.25,-0.33729,0.00055,163.25,0.52494,0.00068,232.5,-0.45884,0.00068,224.25,0.37183,0.00074,123.0,-0.61472,0.00077,310.75,0.21127,0.00064,51.25,-0.78783,0.00071,435.75,0.09749,0.00041,18.5,-0.92638,0.00043,601.5
2023-05-10,4152.0,4225.5,2023-05-10,0.65894,0.00056,376.5,-0.3272,0.00055,155.75,0.5366,0.00068,240.25,-0.44729,0.00068,215.25,0.38388,0.00075,128.5,-0.60243,0.00077,299.25,0.21919,0.00067,53.25,-0.779,0.00072,420.75,0.09989,0.00043,18.75,-0.92262,0.00045,584.75
2023-05-11,4143.75,4216.75,2023-05-11,0.6552,0.00057,368.5,-0.33113,0.00056,156.25,0.5306,0.00069,232.0,-0.45363,0.00069,215.75,0.37438,0.00076,121.5,-0.61247,0.00078,301.0,0.20915,0.00066,49.25,-0.79027,0.00072,425.5,0.09402,0.00041,17.25,-0.92919,0.00043,592.25
2023-05-12,4138.0,4212.25,2023-05-12,0.65293,0.00058,364.75,-0.33321,0.00056,156.75,0.52738,0.0007,228.75,-0.45679,0.0007,216.75,0.36979,0.00076,118.5,-0.61711,0.00079,302.5,0.20446,0.00066,47.5,-0.79545,0.00072,428.25,0.09101,0.00041,16.5,-0.93342,0.00042,596.0
2023-05-15,4150.0,4224.75,2023-05-15,0.66182,0.00058,369.5,-0.32485,0.00056,149.25,0.53599,0.00071,231.5,-0.44838,0.0007,207.25,0.37608,0.00078,119.25,-0.61078,0.00081,291.0,0.20624,0.00067,47.0,-0.79425,0.00074,415.25,0.0903,0.00041,16.0,-0.9345,0.00042,583.25
2023-05-16,4123.0,4197.75,2023-05-16,0.64582,0.00059,352.5,-0.34034,0.00057,158.75,0.51688,0.00071,217.25,-0.4675,0.00071,219.5,0.35504,0.00077,109.25,-0.63272,0.0008,307.5,0.18925,0.00064,42.0,-0.81363,0.00071,437.0,0.08171,0.00038,14.25,-0.94606,0.00038,608.5
